ProductID,Date,Zip,Units,Revenue,StoreID,StaffID
793,13/04/2020,T5Y,1,78.6975,28,28
793,25/05/2020,T6E,1,81.3225,28,29
981,23/01/2019,T6V,1,157.4475,25,21
981,23/06/2019,M6H,1,157.4475,26,22
927,30/04/2020,R2K,1,461.9475,26,22
927,26/05/2020,T6V,1,461.9475,25,21
910,15/04/2014,K1N,1,414.6975,26,23
910,15/04/2014,V7Y,1,414.6975,26,22
910,15/06/2014,M5L,1,414.6975,26,23
990,13/04/2016,M5X,1,440.9475,27,25
990,10/05/2016,R3V,1,440.9475,26,24
990,15/05/2016,V5T,1,440.9475,26,22
921,10/09/2016,V6M,1,524.9475,26,24
921,28/09/2016,V6T,1,524.9475,28,29
757,13/12/2017,K1R,1,73.4475,25,19
757,13/12/2017,V6R,1,73.4475,28,29
757,17/12/2017,L5K,1,73.4475,25,19
757,17/12/2017,T5K,1,73.4475,28,29
757,27/12/2017,V5W,1,73.4475,25,20
757,15/02/2018,V5N,1,73.4475,26,22
757,14/03/2018,V6Z,1,73.4475,26,23
921,15/03/2014,K1H,1,524.9475,25,21
921,15/04/2014,R3L,1,524.9475,27,25
921,15/06/2014,V5V,1,524.9475,26,23
921,15/07/2014,R3V,1,524.9475,27,27
921,29/03/2015,T6E,1,524.9475,28,28
921,12/04/2015,V6Z,1,524.9475,26,24
921,18/04/2015,T6E,1,524.9475,26,22
921,05/06/2015,K1N,1,524.9475,26,23
921,21/06/2015,T2L,1,524.9475,26,24
921,13/07/2015,K1N,1,524.9475,26,24
921,17/07/2015,K1A,1,524.9475,26,24
921,30/12/2015,K1N,1,524.9475,26,24
769,15/12/2014,H1B,1,257.1975,25,21
769,15/12/2014,M6S,1,257.1975,26,24
769,07/01/2015,V7Y,1,257.1975,26,24
927,14/05/2018,T6S,1,451.4475,28,30
927,27/05/2018,T2X,1,451.4475,28,29
922,15/02/2014,V7W,1,472.4475,26,23
922,15/03/2014,K1A,1,472.4475,27,25
962,15/05/2014,R3X,1,509.1975,26,24
962,15/06/2014,R2L,1,524.9475,26,23
962,15/08/2014,M4E,1,524.9475,26,22
962,15/09/2014,R3T,1,524.9475,27,27
962,15/10/2014,R2G,1,524.9475,26,22
962,17/03/2015,T6J,1,524.9475,25,21
962,03/04/2015,V6Z,1,524.9475,26,23
910,31/07/2015,R2G,1,414.6975,27,26
910,21/03/2016,V7X,1,430.4475,26,22
910,29/03/2016,L5G,1,430.4475,26,22
910,09/05/2016,T3C,1,430.4475,28,29
990,06/04/2021,V6Z,1,435.6975,25,20
990,19/05/2021,H4X,1,451.4475,26,23
990,30/06/2021,M4V,1,451.4475,26,23
990,28/11/2021,T1Y,1,456.6975,26,22
786,27/12/2017,V5W,1,57.6975,26,23
786,19/03/2018,R3G,1,57.6975,26,22
786,31/03/2018,R3K,1,57.6975,26,23
927,31/05/2018,M4V,1,451.4475,26,23
927,11/07/2018,V6T,1,451.4475,28,30
927,29/07/2018,R3N,1,451.4475,25,21
989,15/09/2014,T2J,1,451.4475,26,22
989,02/05/2015,T6E,1,419.9475,28,30
989,29/06/2015,T3G,1,435.6975,26,24
962,20/06/2015,M5X,1,524.9475,26,24
962,03/07/2015,T3G,1,524.9475,25,20
962,10/07/2015,T5J,1,524.9475,26,23
962,29/05/2016,V6Z,1,524.9475,28,28
962,17/08/2016,R3V,1,472.4475,26,22
966,10/05/2017,T6T,1,472.4475,26,23
966,13/05/2017,V5Z,1,472.4475,26,24
966,17/05/2017,M4E,1,472.4475,28,30
966,30/05/2017,M4E,1,472.4475,25,19
966,11/07/2017,L5N,1,488.1975,26,24
966,10/08/2017,T2C,1,472.4475,25,20
966,14/08/2017,T6G,1,472.4475,25,19
966,31/08/2017,R3V,1,472.4475,25,21
966,14/09/2017,H1B,1,488.1975,26,22
910,21/05/2016,H1B,1,430.4475,26,24
910,12/06/2016,T2X,1,430.4475,28,30
910,25/06/2016,T5G,1,430.4475,25,19
910,25/07/2016,M6S,1,430.4475,26,24
965,29/04/2020,L5T,1,488.1975,27,27
965,30/04/2020,R3B,1,488.1975,26,23
965,18/06/2020,T6J,1,488.1975,26,23
965,25/08/2020,M5X,1,488.1975,26,22
965,03/09/2020,V7M,1,488.1975,26,22
965,17/09/2020,T6V,1,493.4475,25,19
965,28/02/2021,T6E,1,488.1975,26,23
965,15/03/2021,T6H,1,488.1975,25,21
965,14/04/2021,R3G,1,493.4475,26,22
965,31/05/2021,T2C,1,503.9475,28,30
965,08/06/2021,T6V,1,488.1975,25,19
793,23/12/2018,T3C,1,78.6975,26,22
793,27/12/2018,T6E,1,78.6975,26,23
793,21/02/2019,R3B,1,78.6975,26,22
769,30/09/2015,T5Y,1,262.4475,25,20
769,23/10/2015,V5V,1,262.4475,26,22
769,09/02/2016,V7X,1,262.4475,26,23
769,28/02/2016,T2A,1,262.4475,28,30
952,31/10/2021,M4V,1,283.4475,25,20
954,15/01/2017,T3B,1,682.4475,26,24
954,22/03/2017,V7W,1,682.4475,27,26
954,13/04/2017,V6M,1,682.4475,26,22
954,15/03/2018,T6E,1,682.4475,28,30
981,17/04/2018,R2C,1,157.4475,26,22
989,19/02/2016,R3H,1,435.6975,26,23
989,25/04/2016,L4V,1,419.9475,26,24
989,26/04/2016,T2C,1,419.9475,26,24
989,29/05/2016,T2C,1,419.9475,28,30
778,30/12/2020,T6R,1,121.7475,28,28
778,31/03/2021,M7Y,1,121.7475,26,24
778,04/05/2021,T5B,1,121.7475,26,24
778,06/07/2021,R3W,1,121.7475,25,19
778,31/07/2021,L5N,1,121.7475,28,29
778,28/08/2021,T2X,1,118.0725,28,29
778,31/10/2021,T6E,1,121.7475,26,22
778,12/12/2021,V6T,1,124.3725,26,23
966,13/02/2018,M4V,1,472.4475,28,29
966,20/02/2018,R3T,1,472.4475,26,23
966,28/02/2018,R3V,1,472.4475,27,25
966,16/05/2018,T3R,1,472.4475,25,21
922,20/09/2015,L5P,1,472.4475,28,29
915,31/10/2017,L5N,1,556.4475,26,24
915,12/12/2017,T5H,1,556.4475,26,23
927,12/01/2021,R2G,1,472.4475,28,30
927,07/03/2021,T3R,1,472.4475,26,23
927,30/03/2021,T6E,1,472.4475,25,20
910,23/01/2016,T3C,1,430.4475,25,21
910,09/02/2016,T3E,1,430.4475,28,28
990,21/05/2019,R3X,1,446.1975,26,22
990,13/08/2019,T5J,1,451.4475,25,19
990,27/10/2019,R3L,1,435.6975,26,24
990,15/02/2020,V6T,1,451.4475,26,23
780,15/04/2019,R3B,1,314.9475,28,29
907,21/08/2021,V7Y,1,593.1975,26,24
992,31/07/2017,L5N,1,278.1975,25,21
992,31/07/2017,V6Z,1,278.1975,26,22
992,25/01/2018,V7H,1,278.1975,26,22
992,14/02/2018,V5Z,1,278.1975,28,29
992,16/04/2018,M7Y,1,278.1975,28,30
992,24/05/2018,T6M,1,278.1975,26,23
992,31/05/2018,R3B,1,278.1975,26,22
992,29/08/2018,T6R,1,278.1975,26,22
927,25/02/2019,K1H,1,451.4475,26,24
992,30/09/2015,K1Y,1,278.1975,26,23
992,20/10/2015,L5N,1,278.1975,26,24
992,31/03/2016,R3G,1,278.1975,26,23
964,28/07/2015,V6M,1,325.4475,25,21
964,31/07/2015,R3H,1,325.4475,25,20
964,24/08/2015,V6R,1,314.9475,26,23
964,30/08/2015,M4Y,1,314.9475,25,21
964,16/10/2015,H1B,1,325.4475,26,24
976,30/03/2016,V6Z,1,314.9475,26,22
976,07/05/2016,T2C,1,314.9475,26,23
976,31/05/2016,R3H,1,314.9475,26,24
976,25/06/2016,R3G,1,314.9475,26,23
976,25/06/2016,T6T,1,314.9475,26,24
976,29/06/2016,M6G,1,314.9475,25,20
910,25/02/2018,L5N,1,430.4475,26,23
910,07/03/2018,K1R,1,430.4475,28,28
910,21/03/2018,L5C,1,430.4475,26,24
964,08/03/2019,T6G,1,320.1975,26,24
964,20/07/2019,V7M,1,330.6975,25,20
965,06/12/2019,R3G,1,493.4475,26,23
976,10/09/2016,R3G,1,314.9475,28,28
992,31/07/2021,L5N,1,299.1975,26,24
992,16/08/2021,V6R,1,299.1975,27,26
992,30/08/2021,R3A,1,304.4475,26,22
992,13/10/2021,M5L,1,304.4475,26,24
965,06/04/2020,V5Z,1,488.1975,28,28
965,24/05/2020,V6C,1,493.4475,26,23
965,20/06/2020,R3H,1,493.4475,26,22
965,12/08/2020,T6E,1,488.1975,26,23
964,15/03/2014,V5Z,1,346.4475,25,20
964,15/05/2014,V5T,1,346.4475,26,24
964,15/06/2014,V6Z,1,346.4475,26,22
927,22/05/2018,V5W,1,451.4475,26,24
927,27/05/2018,R3T,1,451.4475,28,28
927,29/05/2018,K1H,1,451.4475,26,22
927,26/06/2018,V5W,1,451.4475,27,26
801,18/10/2016,R3G,1,309.6975,25,19
804,08/02/2018,M5X,1,157.4475,25,20
804,19/09/2018,V5W,2,314.895,28,29
804,14/10/2018,V6T,1,157.4475,26,24
770,31/01/2021,M4E,1,278.1975,26,24
770,08/02/2021,M7Y,1,267.6975,28,29
770,26/09/2021,T6E,1,288.6975,26,24
771,15/06/2014,R3G,1,165.3225,25,21
771,15/12/2014,T6E,1,165.3225,26,22
772,15/09/2014,R2Y,1,165.3225,25,21
772,18/12/2015,T5W,1,167.9475,25,20
785,20/03/2018,V6H,1,57.6975,26,24
785,31/03/2018,H1H,1,57.6975,28,30
990,15/02/2014,R3N,1,472.4475,26,22
990,15/03/2014,V6R,1,456.6975,26,24
990,15/05/2014,R3T,2,913.395,28,30
779,11/12/2021,M7Y,1,335.9475,26,24
964,15/03/2014,R3V,1,356.9475,26,22
993,10/10/2021,T6E,1,351.6975,25,21
992,15/04/2014,R3V,1,278.1975,28,29
992,15/05/2014,T6R,1,278.1975,26,23
992,15/05/2014,T6T,1,278.1975,25,21
992,15/06/2014,T6J,1,288.6975,27,27
992,15/07/2014,M4V,1,278.1975,26,24
992,15/08/2014,R3H,1,288.6975,26,22
992,15/12/2014,V6M,1,288.6975,26,22
992,27/03/2015,R2C,1,288.6975,26,22
992,03/04/2015,T3B,1,288.6975,26,24
992,05/04/2015,V5N,1,288.6975,26,22
992,11/05/2015,R3H,1,288.6975,28,29
992,16/05/2015,T5E,1,288.6975,25,19
992,16/06/2015,M5P,1,278.1975,26,22
992,17/07/2015,V6H,1,278.1975,26,22
992,21/07/2015,M7Y,1,288.6975,28,29
992,27/07/2015,M5X,1,278.1975,26,24
992,28/07/2015,L4Y,1,278.1975,26,24
992,31/07/2015,M6S,1,278.1975,26,24
992,08/08/2015,R3H,1,278.1975,26,24
992,14/08/2015,V6Z,1,278.1975,26,24
992,13/09/2015,M6H,1,288.6975,26,22
804,26/12/2018,T6R,1,157.4475,28,30
804,19/04/2019,T5G,1,157.4475,26,24
804,21/04/2019,L5R,1,157.4475,26,23
804,04/09/2019,V6N,1,162.6975,27,27
804,13/10/2019,V5V,1,162.6975,26,23
804,30/06/2020,M6H,1,162.6975,26,23
804,22/10/2020,T3R,1,167.9475,25,19
804,25/11/2020,M4E,1,162.6975,26,24
910,31/10/2020,L5G,1,446.1975,26,22
910,31/03/2021,R3V,1,435.6975,26,24
910,24/04/2021,R3C,1,446.1975,26,24
910,16/05/2021,T2K,1,435.6975,26,24
910,17/07/2021,R3C,1,446.1975,26,24
910,17/11/2021,L5N,1,446.1975,27,27
910,26/12/2021,T6E,1,446.1975,26,23
913,21/01/2019,M5S,1,372.6975,26,24
913,06/05/2021,M6S,1,388.4475,25,20
913,17/07/2021,T6E,1,388.4475,26,23
913,26/09/2021,T6E,1,388.4475,26,23
914,15/05/2014,K1H,1,577.4475,28,29
914,15/05/2014,M4P,1,603.6975,25,20
785,22/04/2018,V6S,1,57.6975,26,23
785,24/04/2018,R3K,1,57.6975,26,23
910,31/07/2017,T3C,1,430.4475,28,30
910,05/09/2017,V7X,1,430.4475,25,21
910,12/10/2017,M4V,1,430.4475,25,20
910,14/10/2017,V6M,1,430.4475,28,30
910,25/10/2017,R3G,1,430.4475,26,22
990,31/05/2017,M5X,1,440.9475,26,24
990,19/06/2017,R3M,1,440.9475,26,24
992,30/01/2016,T2X,1,278.1975,26,22
992,10/05/2016,M6S,1,278.1975,28,29
992,14/05/2016,V6H,1,278.1975,25,21
992,12/06/2016,R3V,1,278.1975,26,22
992,24/07/2016,T1Y,1,278.1975,26,22
992,29/08/2016,H4X,1,278.1975,26,23
979,07/05/2016,T2B,1,393.6975,26,23
979,18/06/2016,M5X,1,393.6975,26,22
979,19/07/2017,M7Y,1,393.6975,26,24
92,09/12/2018,T3C,1,944.475,26,22
92,06/04/2019,H1B,1,944.475,25,19
92,07/09/2021,M6G,1,998.8125,26,23
967,30/07/2018,M4E,1,671.9475,26,22
967,25/09/2018,T2J,1,671.9475,26,24
967,25/10/2018,M6J,1,671.9475,25,19
967,19/06/2019,T2C,1,671.9475,26,22
967,30/06/2019,V5W,1,671.9475,26,22
992,08/09/2021,M5X,1,304.4475,26,24
992,30/09/2021,R3M,1,299.1975,26,24
965,11/10/2020,T1Y,1,503.9475,26,24
965,17/10/2020,R2G,1,509.1975,26,22
965,28/10/2020,M7Y,1,509.1975,28,28
965,31/01/2021,M4V,1,488.1975,26,22
946,07/07/2019,V5Z,1,698.1975,26,22
946,06/04/2020,L5R,1,692.9475,26,24
976,05/07/2016,M4E,1,314.9475,28,29
976,10/07/2016,M6G,1,314.9475,26,22
976,25/07/2016,H1B,1,314.9475,26,23
976,27/07/2016,H2Y,1,314.9475,26,24
976,27/08/2016,V7Y,1,314.9475,27,26
976,07/09/2016,R2Y,1,314.9475,27,27
976,21/09/2016,R3G,1,314.9475,27,25
976,26/09/2016,R3T,1,314.9475,25,21
976,25/10/2016,T5K,1,314.9475,26,23
976,19/11/2016,H3A,1,314.9475,26,22
976,15/03/2017,R2G,1,314.9475,26,22
976,27/03/2017,V6J,1,314.9475,26,24
976,30/03/2017,T6R,1,314.9475,28,28
976,30/03/2017,V5Z,1,314.9475,26,24
976,23/04/2017,R2Y,1,314.9475,25,19
976,30/04/2017,K1A,1,314.9475,25,20
976,31/05/2017,L4X,1,314.9475,26,24
976,19/06/2017,T2C,1,314.9475,28,29
954,24/01/2017,V7Y,1,682.4475,26,22
930,28/11/2021,V6R,1,551.1975,28,28
796,21/12/2016,R3B,1,278.1975,26,23
921,08/05/2016,V6Z,1,524.9475,26,24
921,09/07/2016,M4M,1,524.9475,26,23
921,26/07/2016,V5T,1,524.9475,26,23
921,14/09/2016,L5N,1,524.9475,28,29
954,31/03/2017,T5K,1,682.4475,27,26
954,19/07/2017,T5G,1,682.4475,27,26
793,14/01/2019,M7Y,1,78.6975,26,23
793,26/01/2019,L5P,1,78.6975,26,22
793,31/01/2019,V5W,2,157.395,26,22
793,19/06/2019,T6W,1,78.6975,26,24
793,13/08/2019,L5R,1,78.6975,26,24
793,31/08/2019,M7Y,1,78.6975,26,23
797,15/01/2014,R3M,1,301.8225,26,23
797,15/01/2014,V6M,1,301.8225,25,19
797,15/03/2014,T5W,1,301.8225,26,24
797,15/04/2014,L5N,1,301.8225,27,27
910,15/03/2018,T5J,1,430.4475,26,23
910,19/11/2018,T5K,1,430.4475,26,24
910,21/02/2019,T6M,1,430.4475,26,23
910,31/05/2019,H1B,1,430.4475,26,22
910,21/10/2019,M5L,1,430.4475,26,22
992,20/03/2017,R2G,1,278.1975,26,22
921,15/04/2014,M6H,1,524.9475,26,22
921,15/05/2014,M6H,2,1049.895,27,25
921,15/06/2014,V6R,1,524.9475,26,23
921,15/07/2014,L5N,1,524.9475,26,24
921,15/09/2014,V7Y,2,1049.895,26,22
927,23/03/2021,V5W,1,472.4475,25,21
927,24/03/2021,M4E,1,461.9475,27,26
927,18/05/2021,M5X,1,472.4475,26,24
927,25/05/2021,T6K,1,472.4475,28,29
927,07/06/2021,R2G,1,472.4475,28,30
965,24/02/2021,V7W,1,503.9475,25,21
965,14/03/2021,M5X,1,488.1975,26,22
965,11/05/2021,M4N,1,488.1975,26,22
965,11/05/2021,T6R,1,493.4475,26,23
965,17/05/2021,R3H,1,503.9475,27,25
965,16/06/2021,V5Z,1,488.1975,26,22
965,30/06/2021,H1B,1,509.1975,25,20
965,11/07/2021,T6E,1,509.1975,25,21
965,27/07/2021,R3X,1,509.1975,26,24
965,26/08/2021,L5V,1,509.1975,26,22
965,26/10/2021,M4E,1,509.1975,26,24
976,09/07/2017,M4E,1,325.4475,28,28
976,06/08/2017,V6H,1,314.9475,26,22
976,28/02/2018,R3B,1,325.4475,25,19
976,12/03/2018,T6T,1,325.4475,26,24
976,19/03/2018,T2X,1,325.4475,26,23
976,12/04/2018,H1B,1,325.4475,27,25
976,19/04/2018,T2Y,1,325.4475,26,23
976,30/04/2018,R2G,1,314.9475,26,22
976,19/05/2018,L5N,1,325.4475,25,20
797,15/10/2014,T2X,2,608.895,25,20
797,12/05/2015,V5Y,1,304.4475,26,23
967,12/10/2020,R3X,1,671.9475,25,21
927,24/08/2021,V5V,1,472.4475,28,30
927,31/08/2021,L5P,1,472.4475,26,23
964,19/12/2018,M5X,1,330.6975,28,28
964,10/06/2019,M5S,1,330.6975,26,23
964,22/04/2020,K1Y,1,320.1975,26,22
965,29/10/2019,M5B,1,488.1975,26,22
965,18/12/2019,M4V,1,493.4475,28,28
965,22/04/2020,V5V,1,493.4475,26,24
965,27/04/2020,R3G,1,493.4475,25,21
965,29/04/2020,M4X,1,488.1975,25,20
965,13/08/2020,T2J,1,493.4475,27,25
965,17/08/2020,V6H,1,488.1975,26,23
965,13/09/2020,R3H,1,509.1975,28,30
976,19/02/2016,T6H,1,314.9475,28,28
976,29/03/2016,L5N,1,314.9475,25,21
976,09/04/2016,V5Z,1,314.9475,26,24
965,24/09/2020,V6C,1,488.1975,26,24
965,30/11/2020,R3V,1,503.9475,26,24
965,27/02/2021,H3H,1,488.1975,26,24
965,17/03/2021,M4N,1,493.4475,26,23
965,12/05/2021,V6Z,1,509.1975,26,22
965,11/08/2021,R3M,1,509.1975,25,21
965,13/09/2021,V6G,1,509.1975,26,24
965,10/10/2021,R3B,1,509.1975,26,23
965,29/11/2021,R2G,1,509.1975,26,23
976,25/06/2016,T3G,1,314.9475,27,25
976,06/08/2016,M7Y,1,314.9475,26,22
976,27/09/2016,V5Z,1,314.9475,26,23
976,25/10/2016,L5N,1,314.9475,25,20
976,18/02/2017,V6L,1,314.9475,26,23
976,20/02/2017,R3V,1,314.9475,26,23
976,21/03/2017,R3V,1,314.9475,25,20
976,31/03/2017,T5H,1,314.9475,26,22
976,29/04/2017,T6V,1,314.9475,26,24
976,17/05/2017,R3X,1,314.9475,26,24
976,23/05/2017,T6K,1,314.9475,26,23
976,30/05/2017,R3X,1,314.9475,26,23
976,18/06/2017,T5W,1,314.9475,26,23
976,19/06/2017,T2X,1,314.9475,26,23
785,13/11/2015,M5P,1,68.1975,26,23
785,27/11/2015,V6A,1,68.1975,26,22
785,01/12/2015,T6E,1,68.1975,26,24
785,26/12/2015,K2P,1,68.1975,28,30
785,26/12/2015,T6V,1,68.1975,26,24
785,29/12/2015,R3G,1,68.1975,26,22
791,30/09/2019,R3X,1,65.5725,26,23
967,30/07/2019,T6K,1,671.9475,26,23
967,31/07/2019,M4X,1,698.1975,26,24
967,20/08/2019,R3N,1,671.9475,27,27
967,11/10/2019,M7Y,1,671.9475,28,30
967,15/02/2020,R3G,1,661.4475,26,23
954,29/03/2017,H1B,1,682.4475,26,22
954,22/05/2017,K1A,1,682.4475,28,29
976,15/10/2019,T6J,1,320.1975,28,29
976,24/02/2020,M6G,1,320.1975,28,30
976,29/03/2020,T2X,2,650.895,26,24
976,31/03/2020,M6S,1,314.9475,28,28
976,02/04/2020,T2J,1,320.1975,27,26
976,07/04/2020,K1R,1,330.6975,26,23
976,13/05/2020,T2X,1,320.1975,28,30
976,26/07/2020,T6E,1,346.4475,26,24
976,29/07/2020,V6H,1,330.6975,26,24
976,07/09/2020,V5Z,1,330.6975,28,29
976,09/09/2020,V5T,1,320.1975,26,23
976,13/09/2020,R3H,1,346.4475,26,24
976,17/10/2020,T6G,1,346.4475,26,23
976,31/03/2021,V7Y,1,346.4475,26,22
800,30/12/2017,M6S,1,262.4475,26,23
800,12/02/2018,T2A,1,262.4475,26,22
800,27/03/2018,T1Y,1,262.4475,26,22
801,07/01/2017,V6Z,1,309.6975,26,24
802,27/11/2016,R3H,1,167.9475,28,28
802,26/02/2017,T6E,1,167.9475,28,30
802,23/03/2017,H1B,1,167.9475,26,23
785,18/01/2016,V6Z,3,204.5925,26,24
785,31/03/2016,H1B,1,68.1975,26,22
785,23/04/2016,V5Z,1,68.1975,26,23
990,30/04/2016,T6E,1,440.9475,26,22
990,16/05/2016,T3G,1,440.9475,27,27
990,08/06/2016,T6G,1,430.4475,26,22
990,23/07/2016,M4E,1,440.9475,26,22
990,10/12/2016,T2X,1,440.9475,28,30
964,29/03/2016,T6E,1,325.4475,28,30
927,28/06/2021,T5G,1,472.4475,26,23
927,15/09/2021,L5G,1,472.4475,25,20
954,17/06/2018,V6H,1,698.1975,26,22
954,07/08/2019,L5N,1,698.1975,26,23
955,11/05/2020,T5K,1,792.6975,26,23
793,23/12/2019,R3H,1,81.3225,26,24
793,27/12/2019,R2G,1,78.6975,26,24
793,23/03/2020,K2P,1,81.3225,26,22
793,28/05/2020,M5P,1,81.3225,25,20
838,15/05/2014,V6Z,1,944.9475,26,22
838,15/09/2014,M4P,1,939.6975,26,24
838,15/10/2014,T6T,1,939.6975,27,27
838,03/04/2015,M5X,1,950.1975,26,22
838,10/07/2015,L5N,1,923.9475,26,23
962,31/03/2016,T3R,1,472.4475,28,30
962,03/05/2016,T6K,1,472.4475,26,24
962,31/05/2016,L5G,1,488.1975,26,22
962,22/06/2016,V5Z,1,472.4475,26,24
962,14/02/2017,K1R,1,488.1975,28,29
93,02/03/2020,M7Y,1,979.65,26,24
910,09/05/2016,R3V,1,430.4475,26,22
910,16/05/2016,R2C,2,860.895,27,25
910,22/05/2016,T5K,1,430.4475,26,24
910,24/07/2016,R3V,1,430.4475,26,24
910,10/12/2016,V7X,1,430.4475,25,21
910,21/01/2017,T3B,1,430.4475,28,29
964,27/04/2017,T2A,1,330.6975,25,20
964,30/04/2017,R3H,1,330.6975,26,24
964,07/06/2017,T5K,1,335.9475,26,24
964,13/06/2017,M5A,1,335.9475,28,30
964,19/06/2017,T2C,1,330.6975,26,23
964,09/07/2017,M5E,1,314.9475,27,26
964,16/08/2017,V6T,1,335.9475,26,23
768,18/12/2019,R2G,1,94.4475,26,24
769,15/01/2014,V6H,1,257.1975,28,30
976,16/07/2017,T6E,1,314.9475,28,29
976,31/08/2017,T2X,1,314.9475,26,22
976,30/09/2017,T6R,1,325.4475,26,24
976,30/11/2017,L5N,1,325.4475,26,24
976,27/02/2018,R3B,1,314.9475,28,29
976,21/03/2018,M4X,1,314.9475,26,23
976,31/03/2018,L5R,1,314.9475,27,26
976,19/04/2018,R3B,1,325.4475,26,23
976,13/05/2018,H1G,1,314.9475,25,21
976,28/05/2018,V6T,1,314.9475,26,22
966,29/08/2017,V5Z,1,472.4475,25,21
966,07/09/2017,L5G,1,488.1975,26,24
966,12/12/2017,T1Y,1,472.4475,26,22
966,26/12/2017,V6S,1,472.4475,26,22
966,28/04/2018,R3G,1,472.4475,26,23
976,28/06/2018,T3R,1,325.4475,26,22
976,30/09/2018,M4X,1,325.4475,26,23
976,30/09/2018,T2X,1,314.9475,26,22
976,24/10/2018,T3C,1,314.9475,28,30
976,08/03/2019,L5N,1,325.4475,25,21
976,10/04/2019,H1B,1,314.9475,27,26
976,22/05/2019,T2C,1,325.4475,26,22
976,07/07/2019,T5L,1,320.1975,26,24
976,09/09/2019,T2J,1,330.6975,26,22
993,11/07/2021,T5C,1,362.1975,26,24
993,31/07/2021,T6G,1,351.6975,25,21
993,04/08/2021,M4P,2,713.895,26,22
927,23/02/2021,R2G,1,472.4475,25,19
927,27/02/2021,L5N,1,472.4475,28,30
927,28/02/2021,V7M,1,472.4475,26,23
927,14/03/2021,T5J,1,461.9475,26,24
927,31/03/2021,M4E,1,472.4475,25,19
927,14/04/2021,T2X,1,472.4475,26,23
927,26/04/2021,R2C,1,472.4475,28,29
927,29/04/2021,M4V,1,472.4475,26,22
927,29/04/2021,V6G,1,472.4475,28,29
927,16/05/2021,R3E,1,472.4475,26,22
962,15/04/2014,R3E,1,524.9475,25,19
962,15/04/2014,V6H,1,524.9475,26,22
782,30/07/2020,T6G,1,102.3225,28,30
782,31/10/2020,M4R,1,102.3225,26,24
782,30/11/2020,R3X,1,99.6975,28,30
782,12/12/2020,R3G,1,105.9975,26,23
782,21/12/2020,R3H,1,105.9975,26,22
782,29/12/2020,M5X,1,105.9975,25,20
782,21/02/2021,V6G,1,105.9975,26,22
921,09/08/2016,M4N,1,524.9475,26,23
795,15/05/2014,V5Z,1,275.5725,27,27
795,15/10/2014,T1Y,1,275.5725,27,25
910,26/12/2016,L5N,1,430.4475,28,30
910,28/02/2017,R3M,1,430.4475,26,24
910,14/03/2017,M5A,2,860.895,26,24
910,30/03/2017,R3H,1,430.4475,26,24
910,30/04/2017,T6E,1,430.4475,26,22
910,07/05/2017,V7Y,1,430.4475,26,24
910,20/05/2017,V5M,1,430.4475,25,21
910,29/06/2017,H1B,1,430.4475,27,26
910,09/07/2017,T3C,1,430.4475,26,24
910,27/07/2017,L5V,1,430.4475,25,20
910,31/08/2017,V5W,1,430.4475,28,30
993,21/09/2021,T6G,1,367.4475,25,19
993,26/09/2021,M5X,1,367.4475,26,23
993,28/10/2021,T6G,1,362.1975,26,23
785,31/10/2017,T6V,1,57.6975,26,24
785,14/11/2017,V6E,1,57.6975,26,23
779,15/04/2019,R3B,1,314.9475,26,24
779,25/05/2019,V5M,1,314.9475,26,22
990,15/02/2014,T2Z,1,456.6975,26,22
990,15/03/2014,T6J,1,456.6975,25,20
990,15/05/2014,T2J,1,530.1975,26,22
990,15/06/2014,T6T,1,472.4475,26,23
990,15/09/2014,M5T,1,482.9475,28,28
990,27/03/2015,M5X,1,503.9475,26,22
990,27/03/2015,V5Z,1,440.9475,27,26
990,29/03/2015,L5N,1,440.9475,26,23
990,11/04/2015,M4P,1,430.4475,26,23
990,24/04/2015,H1B,1,503.9475,25,21
990,28/04/2015,L5T,1,430.4475,26,23
990,02/05/2015,V6M,1,430.4475,26,23
976,14/10/2020,V5N,1,346.4475,25,19
976,18/01/2021,R3V,1,325.4475,26,22
976,20/01/2021,V5Z,1,346.4475,26,22
976,16/02/2021,M6G,1,335.9475,26,22
976,30/03/2021,M6P,1,335.9475,26,22
976,17/04/2021,R2C,2,692.895,27,25
976,24/04/2021,T6E,2,671.895,26,22
976,12/05/2021,T6R,1,346.4475,26,23
976,20/06/2021,R3X,1,346.4475,28,29
976,11/07/2021,V6H,1,335.9475,26,24
976,17/07/2021,K1R,1,346.4475,27,25
782,03/05/2021,R3H,1,102.3225,26,22
782,15/06/2021,T6T,1,105.9975,26,23
782,26/07/2021,V6T,1,102.3225,28,30
992,19/01/2016,T5J,1,278.1975,25,21
992,21/03/2016,T2S,1,278.1975,26,22
992,30/04/2016,M6G,1,278.1975,25,20
992,30/04/2016,T6E,1,278.1975,26,23
992,07/05/2016,V6L,1,278.1975,26,23
992,19/07/2016,T2X,1,278.1975,26,22
992,09/10/2016,R3H,1,278.1975,28,28
921,29/08/2016,L5P,1,524.9475,26,24
921,30/08/2016,R3X,1,524.9475,26,23
921,18/10/2016,R3H,1,524.9475,26,24
922,15/05/2014,V6T,1,472.4475,26,22
933,29/06/2016,M6S,1,577.4475,25,21
933,31/12/2016,R3G,1,577.4475,26,22
954,23/10/2019,M5L,1,682.4475,25,21
910,21/03/2017,T2X,1,430.4475,26,23
910,21/03/2017,V6R,1,430.4475,28,30
